Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000005463450_Node0_Node8_Zero,2000.019724,2000.021775,0,,0,2.3358731316039002e-14,1.7161516885253143e-14
2000010932556_Node0_Node8_Zero,2000.026467,2000.028458,0,,0,7.572525408e-13,8.41391712e-14
2000016398958_Node0_Node8_Zero,2000.03226,2000.034412,0,,0,7.572525408e-13,1.0898927753911845e-14
2000021862032_Node0_Node8_Zero,2000.04128,2000.043391,0,,0,8.228834816799001e-13,3.6917404244943825e-14
2000027323339_Node0_Node8_Zero,2000.048867,2000.050798,0,,0,8.436130860915718e-14,4.745323609265091e-14
2000032787549_Node0_Node8_Zero,2000.055776,2000.057787,0,,0,7.572525408e-13,0
2000038253191_Node0_Node8_Zero,2000.068179,2000.070111,0,,0,7.572525408e-13,0
2000043719312_Node0_Node8_Zero,2000.085545,2000.089515,0,,0,7.572525408e-13,1.284853813206467e-14
2000049182560_Node0_Node8_Zero,2000.091492,2000.093444,0,,0,7.572525408e-13,0
2000054649841_Node0_Node8_Zero,2000.102002,2000.104214,0,,0,7.572525408e-13,0
2000060116286_Node0_Node8_Zero,2000.10866,2000.110631,0,,0,7.572525408e-13,0
2000065580836_Node0_Node8_Zero,2000.123973,2000.126104,0,,0,8.19571959162684e-13,0
2000071044325_Node0_Node8_Zero,2000.130739,2000.132711,0,,0,4.7217588979864923e-14,0
2000076508123_Node0_Node8_Zero,2000.140392,2000.142523,0,,0,7.572525408e-13,0
2000081976664_Node0_Node8_Zero,2000.147253,2000.149465,0,,0,8.47822772390354e-13,0
2000087438257_Node0_Node8_Zero,2000.154801,2000.156932,0,,0,1.612680686042344e-14,0
2000092901218_Node0_Node8_Zero,2000.181639,2000.185606,0,,0,7.572525408e-13,0
2000098365787_Node0_Node8_Zero,2000.183529,2000.187736,0,,0,7.572525408e-13,0
2000103829797_Node0_Node8_Zero,2000.199805,2000.201976,0,,0,7.572525408e-13,0
2000109297061_Node0_Node8_Zero,2000.222626,2000.224737,0,,0,5.842998000000001e-14,3.286686375000001e-14
2000114757334_Node0_Node8_Zero,2000.232786,2000.234737,0,,0,7.572525408e-13,0
2000120223046_Node0_Node8_Zero,2000.236735,2000.238806,0,,0,7.572525408e-13,0
2000125691292_Node0_Node8_Zero,2000.252738,2000.254729,0,,0,7.951079777261725e-13,0
2000131153340_Node0_Node8_Zero,2000.269737,2000.271688,0,,0,7.572525408e-13,0
2000136618834_Node0_Node8_Zero,2000.277959,2000.281939,0,,1,7.572525408e-13,1.290789223026806e-14
2000142078975_Node0_Node8_Zero,2000.283863,2000.285794,0,,0,7.572525408e-13,0
2000147540686_Node0_Node8_Zero,2000.287851,2000.289983,0,,0,7.805641237297062e-13,0
2000153000377_Node0_Node8_Zero,2000.305079,2000.30703,0,,0,7.9011940455e-13,0
2000158465522_Node0_Node8_Zero,2000.320259,2000.32225,0,,0,7.572525408e-13,1.0642353016349018e-14
2000163927870_Node0_Node8_Zero,2000.324148,2000.326239,0,,0,4.4260592508880986e-14,4.046541845418384e-14
2000169395040_Node0_Node8_Zero,2000.346222,2000.348153,0,,0,7.572525408e-13,0
2000174859308_Node0_Node8_Zero,2000.354653,2000.360407,0,,1,7.572525408e-13,0
2000180326612_Node0_Node8_Zero,2000.358475,2000.362377,0,,0,7.572525408e-13,0
2000185795342_Node0_Node8_Zero,2000.369182,2000.376994,0,,1,7.572525408e-13,8.790634779501743e-15
2000191261106_Node0_Node8_Zero,2000.373112,2000.378884,0,,1,7.874431067537933e-13,0
2000196725024_Node0_Node8_Zero,2000.38079,2000.382921,0,,0,7.961966519916938e-13,0
2000202189966_Node0_Node8_Zero,2000.39232,2000.394531,0,,0,3.286686375000001e-14,0
2000207649759_Node0_Node8_Zero,2000.408644,2000.410555,0,,0,4.818564364498378e-14,3.083881193278962e-14
2000213112490_Node0_Node8_Zero,2000.424311,2000.426383,0,,0,7.572525408e-13,0
2000218572699_Node0_Node8_Zero,2000.430048,2000.431999,0,,0,7.572525408e-13,0
2000224032506_Node0_Node8_Zero,2000.437865,2000.441795,0,,0,4.541339717044488e-14,0
2000229501868_Node0_Node8_Zero,2000.443709,2000.44562,0,,0,8.156825208e-13,0
2000234961814_Node0_Node8_Zero,2000.449304,2000.451255,0,,0,7.572525408e-13,0
2000240426797_Node0_Node8_Zero,2000.456648,2000.458559,0,,0,7.572525408e-13,1.2908056428945665e-14
2000245894977_Node0_Node8_Zero,2000.524946,2000.526858,0,,0,7.572525408e-13,0
