Experiment,Packets,Total Energy Estimate (J),Mean Packet Energy Estimate (J),Max Packet Energy Estimate (J),Mean Total Tx Power Across Route (W),Mean Tx Duration Estimate (s),Start Time (s),End Time (s)
mcs0_2Mbps,12201,0.9960033154571634,8.163292479773489e-05,0.00010447229187991988,0.047906646008060376,0.0017040000000000004,2000.008266,2100.008411
mcs0_3Mbps,18301,0.5443019464518579,2.9741650535591384e-05,0.00010486285769404242,0.01745402026736584,0.0017040000000000004,2000.005533,2100.106613
mcs0_4Mbps,24351,0.4894255757676829,2.0098787555652044e-05,0.00010713281446761971,0.01179506311951411,0.0017040000000000002,2000.004167,2102.985128
mcs1_2Mbps,12201,0.8997243954074016,7.3741856848406e-05,0.00010269589245772811,0.08655179171334666,0.0008519963043267692,2000.008266,2100.008367
mcs1_3Mbps,18301,1.3390480593810106,7.316802684995413e-05,0.000111731361620673,0.08639012171591944,0.000846972515163106,2000.005533,2100.380557
mcs1_4Mbps,24400,1.1600598725473827,4.75434373994829e-05,0.00012201096109927355,0.05616683849025981,0.0008464380178837556,2000.004167,2100.245361
mcs_adaptive_2Mbps_0.7inc_1.1dec,12201,1.3515736318578275,0.00011077564395195702,0.0003362547859026466,0.18698727209211616,0.0005916069025638734,2000.008266,2100.008278
mcs_adaptive_3Mbps_0.7inc_1.3dec,18301,0.9155043611329712,5.002482712053829e-05,0.0005320474244917152,0.08245539374849083,0.0005931448289793736,2000.005533,2100.005289
mcs_adaptive_4Mbps_0.7inc_1.5dec,24401,1.2069469752208484,4.9463012795412005e-05,0.00030623658577111546,0.08115489884109817,0.000602283249692946,2000.004167,2100.003852
