Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000008195690_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.008196,2000.008266,inf,0,7,2343.0,0.007663753805745297,0.007663753805745297,2.396369,inf,22,22
2000016397037_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.016397,2000.032943,inf,1,7,2327.5,"0.010618917711206962,0.007663753805745297",0.009141,2.396369,inf,22,22
2000024593440_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.024593,2000.032943,inf,1,7,2327.5,"0.010618917711206962,0.007663753805745297",0.009141,2.396369,inf,22,22
2000032793116_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.032793,2000.038836,inf,2,7,2343.0,"0.010618917711206962,0.010618917711206962,0.007663753805745297",0.009634,2.396369,inf,22,22
2000040987875_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.040988,2000.042722,inf,2,7,2343.0,"0.010618917711206962,0.010618917711206962,0.007663753805745297",0.009634,2.396369,inf,22,22
2000049179987_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.04918,2000.04925,inf,3,7,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.00988,2.396369,inf,22,22
2000057379121_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.057379,2000.057629,inf,3,7,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.00988,2.396369,inf,22,22
2000065571238_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.065571,2000.065901,0.18588,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000073764621_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.073765,2000.073855,0.177686,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000081959739_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.08196,2000.08207,0.171421,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000090155640_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.090156,2000.090326,0.163225,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000098353926_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.098354,2000.098424,0.156977,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000106547018_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.106547,2000.109389,0.148784,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000114743690_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.114744,2000.114894,0.142517,4,5,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000122936955_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.122937,2000.131425,0.134324,4,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000131134982_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.131135,2000.131425,0.128056,4,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000139332044_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.139332,2000.139582,0.119859,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000147527939_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.147528,2000.147618,0.113733,4,2,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01117,3.320415,4.009487,22,22
2000155722488_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.155722,2000.156965,0.105539,4,3,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01117,3.320415,4.009487,22,22
2000163916840_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.163917,2000.166078,0.099434,4,5,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000172109099_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.172109,2000.172159,0.091242,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000180308031_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.180308,2000.180498,0.084953,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000188499913_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.1885,2000.18873,0.076761,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000196698601_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.196699,2000.196789,0.070472,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000204893560_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.204894,2000.205244,0.062277,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000213085568_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.213086,2000.213156,0.056135,4,3,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000221280368_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.22128,2000.22145,0.047941,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000229476713_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.229477,2000.229527,0.041914,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000237677177_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.237677,2000.237867,0.033714,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000245873768_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.245874,2000.246024,0.026607,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000254066193_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.254066,2000.254396,0.038207,4,7,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,1.658241,3.320415,22,22
2000262262026_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.262262,2000.295398,0.046984,4,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000270457781_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.270458,2000.295398,0.038788,4,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000278653990_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.278654,2000.297308,0.035731,4,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01117,3.320415,4.009487,22,22
2000286852922_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.286853,2000.297308,0.027532,4,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01117,3.320415,4.009487,22,22
2000295048170_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.295048,2000.299358,0.020647,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000303245877_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.303246,2000.307424,0.017322,4,4,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01117,1.658241,4.009487,22,22
2000311445987_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.311446,2000.319793,0.029731,4,1,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000319643173_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.319643,2000.319793,0.01266,4,2,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,1.378217,3.320415,22,22
2000327841789_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.327842,2000.328132,0.013335,4,0,2343.0,"0.01943372112422128,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.012823,3.320415,3.320415,22,22
2000336040394_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.33604,2000.33609,0.006387,4,0,2343.0,"0.01943372112422128,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.012823,3.320415,3.320415,22,22
2000344235016_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.344235,2000.344285,0.004317,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
