Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.3-2001.3,122,145,1.1885245901639345,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs1_2Mbps/Flow_Node0-Node8.csv
2001.3-2002.3,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs1_2Mbps/Flow_Node0-Node8.csv
2002.3-2003.3,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs1_2Mbps/Flow_Node0-Node8.csv
2003.3-2004.3,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs1_2Mbps/Flow_Node0-Node8.csv
2004.3-2005.3,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs1_2Mbps/Flow_Node0-Node8.csv
2005.3-2006.3,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs1_2Mbps/Flow_Node0-Node8.csv
2006.3-2007.3,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs1_2Mbps/Flow_Node0-Node8.csv
2007.3-2008.3,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs1_2Mbps/Flow_Node0-Node8.csv
2008.3-2009.3,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs1_2Mbps/Flow_Node0-Node8.csv
2009.3-2010.3,93,93,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs1_2Mbps/Flow_Node0-Node8.csv
