Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,7,19,0,0,0,0,26,26,0,0,1216,1220,0,0,3,0,0
Node1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node2,11,7,19,19,1216,1221,18,25,1216,1220,1209,1218,0,0,6,0,0
Node3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node4,0,7,8,16,1209,1218,7,14,1209,1218,1206,1216,0,0,6,0,0
Node5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node6,0,9,10,18,1206,1216,9,16,1206,1216,1200,1214,0,0,6,0,0
Node7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node8,0,0,8,16,1202,1216,0,0,1202,1216,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
