Experiment,Packets,Total Energy Estimate (J),Mean Packet Energy Estimate (J),Max Packet Energy Estimate (J),Mean Total Tx Power Across Route (W),Mean Tx Duration Estimate (s),Start Time (s),End Time (s)
1000m_2Mbps_mcs0,1221,0.09939905047641963,8.140790374809142e-05,0.00010447229187991988,0.047774591401462105,0.001704,2000.008266,2010.008443
1000m_2Mbps_mcs1,1220,0.09019720972801538,7.393213912132409e-05,0.00010269589245772811,0.08677797682633343,0.0008519630402384503,2000.008266,2010.000394
1000m_2Mbps_mcs_adaptive_base_threshold,1220,0.18422480275696748,0.00015100393668603893,0.0008502241397311038,0.07886645142197866,0.001538261400894188,2000.008266,2010.909889
1000m_2Mbps_0.5inc_dec0.85,1220,0.3243654434547964,0.00026587331430721016,0.001104513045837479,0.14058857549693163,0.0018135066318926973,2000.008266,2012.471485
1000m_2Mbps_0.9inc_dec0.85,1123,0.3491886224159355,0.0003109426735671732,0.0011639110497670881,0.1966351640895482,0.00156972392671146,2000.008266,2012.48007
1000m_2Mbps_0.7inc_dec0.75,1169,0.4291824224342622,0.00036713637505069477,0.001389883098160733,0.17518371233318486,0.0019476152889027142,2000.008266,2012.942738
1000m_2Mbps_0.7inc_dec0.95,1220,0.40824757007315315,0.0003346291557976665,0.0011552494404542734,0.16317159021331915,0.0019843071286636863,2000.008266,2012.927807
