Experiment,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP)
1000m_2Mbps_mcs0,1.0,1221.0,1221.0,1.0,0.0162007248157248,16.0,9768.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000m_2Mbps_mcs1,1.0,1220.0,1203.0,0.9860655737704918,0.028248055694098,326.0,9686.0,8.0,1.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
1000m_2Mbps_mcs_adaptive_base_threshold,1.0,1220.0,190.0,0.1557377049180328,2.806549589473684,7287.0,2695.0,8.0,1.0,1.0,0.0,1641.0,0.0,338.0,0.0,0.0,0.0
1000m_2Mbps_0.5inc_dec0.85,1.0,1220.0,382.0,0.3131147540983606,1.9899882146596852,9537.0,3604.0,8.0,1.0,1.0,0.0,2226.0,0.0,478.0,0.0,0.0,0.0
1000m_2Mbps_0.9inc_dec0.85,1.0,1221.0,547.0,0.447993447993448,1.818084429616088,7416.0,4822.0,8.0,1.0,1.0,0.0,1492.0,0.0,372.0,0.0,0.0,0.0
1000m_2Mbps_0.7inc_dec0.75,1.0,1221.0,424.0,0.3472563472563472,2.1391269103773585,9041.0,4265.0,8.0,1.0,1.0,0.0,1864.0,0.0,567.0,0.0,0.0,0.0
1000m_2Mbps_0.7inc_dec0.95,1.0,1220.0,383.0,0.3139344262295082,1.8613534073107048,10449.0,3950.0,8.0,1.0,1.0,0.0,2087.0,0.0,494.0,0.0,0.0,0.0
