Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.2-2001.2,122,56,0.45901639344262296,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs_adaptive_2Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2001.2-2002.2,122,6,0.04918032786885246,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs_adaptive_2Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
