Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,1812,18,0,0,0,0,1830,1830,0,0,1823,1823,0,0,21,0,0
Node1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node2,1841,17,3,3,1823,1823,1858,1858,1823,1823,1806,1806,51,0,0,0,0
Node3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node4,12,9,8,8,1806,1806,21,21,1806,1806,1661,1661,435,0,0,0,0
Node5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node6,5,0,0,0,1665,1665,5,5,1665,1665,1354,1354,921,0,0,0,0
Node7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node8,0,0,0,0,1354,1354,0,0,1354,1354,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
